fetch_timestamp,city,country,forecast_datetime,temp_c,feels_like_c,temp_min_c,temp_max_c,pressure,humidity,wind_speed,wind_deg,wind_gust,clouds_pct,visibility,pop,rain_3h_mm,snow_3h_mm,weather_main,weather_description,part_of_day
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-23 18:00:00,26.16,26.16,26.16,26.37,1019,38,0.73,209,2.16,25,10000.0,0.0,0.0,0,Clouds,scattered clouds,d
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-23 21:00:00,26.69,26.47,26.69,27.75,1019,36,3.62,155,3.67,17,10000.0,0.0,0.0,0,Clouds,few clouds,d
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-24 00:00:00,24.11,23.73,23.09,24.11,1020,44,5.15,162,5.34,9,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-24 03:00:00,20.57,20.09,20.57,20.57,1022,54,3.94,197,4.9,0,10000.0,0.0,0.0,0,Clear,clear sky,n
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-24 06:00:00,18.16,17.47,18.16,18.16,1022,55,1.51,265,2.18,0,10000.0,0.0,0.0,0,Clear,clear sky,n
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-24 09:00:00,16.72,15.88,16.72,16.72,1023,55,0.92,15,1.06,0,10000.0,0.0,0.0,0,Clear,clear sky,n
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-24 12:00:00,20.82,20.32,20.82,20.82,1023,52,1.54,74,1.95,0,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-24 15:00:00,27.08,26.82,27.08,27.08,1023,38,2.62,135,3.03,0,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-24 18:00:00,28.84,28.2,28.84,28.84,1022,37,5.58,163,4.37,34,10000.0,0.0,0.0,0,Clouds,scattered clouds,d
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-24 21:00:00,27.8,27.43,27.8,27.8,1021,39,4.84,159,4.68,100,10000.0,0.0,0.0,0,Clouds,overcast clouds,d
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-25 00:00:00,23.4,23.0,23.4,23.4,1022,46,3.57,157,4.08,100,10000.0,0.0,0.0,0,Clouds,overcast clouds,d
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-25 03:00:00,21.69,21.19,21.69,21.69,1022,49,2.64,143,3.61,100,10000.0,0.0,0.0,0,Clouds,overcast clouds,n
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-25 06:00:00,18.75,18.09,18.75,18.75,1022,54,1.6,81,2.28,84,10000.0,0.0,0.0,0,Clouds,broken clouds,n
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-25 09:00:00,21.13,20.73,21.13,21.13,1021,55,3.24,32,5.06,79,10000.0,0.0,0.0,0,Clouds,broken clouds,n
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-25 12:00:00,22.14,21.69,22.14,22.14,1021,49,3.46,48,4.8,52,10000.0,0.0,0.0,0,Clouds,broken clouds,d
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-25 15:00:00,26.36,26.36,26.36,26.36,1020,30,3.67,72,4.69,0,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-25 18:00:00,27.99,27.14,27.99,27.99,1019,31,3.81,118,4.38,0,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-25 21:00:00,26.54,26.54,26.54,26.54,1018,37,4.95,157,4.62,5,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-26 00:00:00,24.05,23.66,24.05,24.05,1017,44,3.29,167,3.13,24,10000.0,0.0,0.0,0,Clouds,few clouds,d
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-26 03:00:00,22.75,22.41,22.75,22.75,1017,51,3.45,141,4.34,47,10000.0,0.0,0.0,0,Clouds,scattered clouds,n
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-26 06:00:00,22.03,21.75,22.03,22.03,1017,56,1.16,118,1.52,73,10000.0,0.0,0.0,0,Clouds,broken clouds,n
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-26 09:00:00,21.5,21.14,21.5,21.5,1016,55,1.12,23,1.46,71,10000.0,0.0,0.0,0,Clouds,broken clouds,n
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-26 12:00:00,22.69,22.32,22.69,22.69,1016,50,1.82,42,2.02,74,10000.0,0.0,0.0,0,Clouds,broken clouds,d
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-26 15:00:00,27.07,26.72,27.07,27.07,1015,36,0.77,144,0.7,71,10000.0,0.0,0.0,0,Clouds,broken clouds,d
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-26 18:00:00,28.54,27.8,28.54,28.54,1013,35,3.43,149,2.59,55,10000.0,0.0,0.0,0,Clouds,broken clouds,d
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-26 21:00:00,27.44,27.09,27.44,27.44,1012,38,5.33,171,4.12,58,10000.0,0.0,0.0,0,Clouds,broken clouds,d
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-27 00:00:00,24.59,24.44,24.59,24.59,1012,51,3.97,170,4.25,58,10000.0,0.0,0.0,0,Clouds,broken clouds,d
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-27 03:00:00,23.97,23.94,23.97,23.97,1012,58,3.34,170,3.81,100,10000.0,0.0,0.0,0,Clouds,overcast clouds,n
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-27 06:00:00,23.09,23.05,23.09,23.09,1011,61,3.13,211,4.61,57,10000.0,0.0,0.0,0,Clouds,broken clouds,n
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-27 09:00:00,21.96,21.83,21.96,21.96,1010,62,2.07,267,4.07,37,10000.0,0.0,0.0,0,Clouds,scattered clouds,n
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-27 12:00:00,22.7,22.72,22.7,22.7,1011,65,2.09,233,2.73,57,10000.0,0.0,0.0,0,Clouds,broken clouds,d
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-27 15:00:00,26.14,26.14,26.14,26.14,1009,52,3.65,189,4.05,90,10000.0,0.0,0.0,0,Clouds,overcast clouds,d
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-27 18:00:00,27.33,27.81,27.33,27.33,1008,51,5.87,155,5.93,70,10000.0,0.0,0.0,0,Clouds,broken clouds,d
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-27 21:00:00,26.47,26.47,26.47,26.47,1007,53,7.61,161,8.92,74,10000.0,0.0,0.0,0,Clouds,broken clouds,d
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-28 00:00:00,26.86,27.58,26.86,26.86,1005,55,6.23,187,8.22,86,10000.0,0.0,0.0,0,Clouds,overcast clouds,d
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-28 03:00:00,23.21,23.49,23.21,23.21,1007,73,5.18,215,9.12,58,10000.0,1.0,0.61,0,Rain,light rain,n
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-28 06:00:00,22.12,22.63,22.12,22.12,1006,86,3.66,214,7.53,79,10000.0,1.0,3.44,0,Rain,moderate rain,n
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-28 09:00:00,21.78,22.34,21.78,21.78,1005,89,3.91,216,7.73,100,10000.0,0.58,0.39,0,Rain,light rain,n
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-28 12:00:00,22.13,22.75,22.13,22.13,1006,90,4.35,212,7.11,100,10000.0,1.0,2.22,0,Rain,light rain,d
2026-07-23 17:31:03.449795+00:00,"New York,US",US,2026-07-28 15:00:00,25.27,25.84,25.27,25.27,1006,76,3.5,227,4.83,90,10000.0,0.53,0.21,0,Rain,light rain,d
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-23 18:00:00,28.8,30.99,28.8,30.84,1011,62,3.17,236,1.8,0,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-23 21:00:00,30.32,32.25,30.32,33.35,1011,54,4.7,242,4.04,0,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-24 00:00:00,30.91,30.8,30.91,31.97,1009,40,3.68,221,3.25,0,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-24 03:00:00,27.49,27.3,27.49,27.49,1009,41,2.43,209,2.5,66,10000.0,0.0,0.0,0,Clouds,broken clouds,d
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-24 06:00:00,25.85,25.69,25.85,25.85,1010,46,1.82,153,1.74,52,10000.0,0.0,0.0,0,Clouds,broken clouds,n
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-24 09:00:00,25.31,25.2,25.31,25.31,1010,50,1.8,176,1.75,2,10000.0,0.0,0.0,0,Clear,clear sky,n
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-24 12:00:00,24.2,24.09,24.2,24.2,1010,54,1.54,178,1.39,12,10000.0,0.0,0.0,0,Clouds,few clouds,n
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-24 15:00:00,27.69,28.19,27.69,27.69,1010,51,1.72,183,1.28,10,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-24 18:00:00,33.38,33.74,33.38,33.38,1011,37,3.21,175,2.23,40,10000.0,0.0,0.0,0,Clouds,scattered clouds,d
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-24 21:00:00,34.71,33.71,34.71,34.71,1010,27,3.28,184,2.0,100,10000.0,0.0,0.0,0,Clouds,overcast clouds,d
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-25 00:00:00,30.88,29.44,30.88,30.88,1009,28,3.93,189,2.56,98,10000.0,0.0,0.0,0,Clouds,overcast clouds,d
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-25 03:00:00,26.92,26.85,26.92,26.92,1010,41,2.94,172,2.17,7,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-25 06:00:00,25.51,25.45,25.51,25.51,1011,51,2.15,159,1.72,5,10000.0,0.0,0.0,0,Clear,clear sky,n
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-25 09:00:00,25.12,25.12,25.12,25.12,1010,55,1.2,174,0.65,0,10000.0,0.0,0.0,0,Clear,clear sky,n
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-25 12:00:00,24.81,24.81,24.81,24.81,1010,56,1.05,215,0.72,18,10000.0,0.0,0.0,0,Clouds,few clouds,n
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-25 15:00:00,26.62,26.62,26.62,26.62,1011,50,1.5,211,0.94,95,10000.0,0.0,0.0,0,Clouds,overcast clouds,d
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-25 18:00:00,32.06,31.13,32.06,32.06,1010,32,2.86,230,1.61,57,10000.0,0.0,0.0,0,Clouds,broken clouds,d
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-25 21:00:00,34.23,33.09,34.23,34.23,1009,27,4.57,231,3.03,6,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-26 00:00:00,32.19,31.42,32.19,32.19,1008,33,4.19,237,4.0,3,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-26 03:00:00,29.65,29.09,29.65,29.65,1008,38,2.58,208,2.5,0,10000.0,0.0,0.0,0,Clear,clear sky,n
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-26 06:00:00,28.23,28.1,28.23,28.23,1010,43,1.5,208,1.48,3,10000.0,0.0,0.0,0,Clear,clear sky,n
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-26 09:00:00,27.48,27.68,27.48,27.48,1009,47,1.24,195,1.46,52,10000.0,0.0,0.0,0,Clouds,broken clouds,n
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-26 12:00:00,26.65,26.65,26.65,26.65,1009,50,1.1,181,1.23,44,10000.0,0.0,0.0,0,Clouds,scattered clouds,n
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-26 15:00:00,27.66,27.92,27.66,27.66,1010,48,1.21,181,0.55,33,10000.0,0.0,0.0,0,Clouds,scattered clouds,d
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-26 18:00:00,32.76,32.14,32.76,32.76,1010,33,2.99,179,1.74,49,10000.0,0.0,0.0,0,Clouds,scattered clouds,d
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-26 21:00:00,34.23,33.6,34.23,34.23,1010,30,3.94,181,2.37,31,10000.0,0.0,0.0,0,Clouds,scattered clouds,d
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-27 00:00:00,31.74,31.14,31.74,31.74,1010,35,3.72,186,2.18,31,10000.0,0.0,0.0,0,Clouds,scattered clouds,d
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-27 03:00:00,27.74,27.85,27.74,27.74,1012,46,2.79,169,1.71,1,10000.0,0.0,0.0,0,Clear,clear sky,n
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-27 06:00:00,26.9,27.27,26.9,26.9,1012,49,2.03,170,1.36,10,10000.0,0.0,0.0,0,Clear,clear sky,n
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-27 09:00:00,25.45,25.51,25.45,25.45,1012,56,2.23,182,1.81,8,10000.0,0.0,0.0,0,Clear,clear sky,n
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-27 12:00:00,24.12,24.23,24.12,24.12,1012,63,1.64,187,1.2,26,10000.0,0.0,0.0,0,Clouds,scattered clouds,n
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-27 15:00:00,25.6,25.73,25.6,25.6,1012,58,1.51,198,0.74,11,10000.0,0.0,0.0,0,Clouds,few clouds,d
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-27 18:00:00,30.15,29.98,30.15,30.15,1012,41,3.34,188,2.11,13,10000.0,0.0,0.0,0,Clouds,few clouds,d
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-27 21:00:00,32.8,32.2,32.8,32.8,1011,33,4.12,201,2.57,12,10000.0,0.0,0.0,0,Clouds,few clouds,d
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-28 00:00:00,31.41,30.87,31.41,31.41,1010,36,4.21,225,2.35,14,10000.0,0.0,0.0,0,Clouds,few clouds,d
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-28 03:00:00,26.14,26.14,26.14,26.14,1010,53,3.12,235,2.72,9,10000.0,0.0,0.0,0,Clear,clear sky,n
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-28 06:00:00,25.17,25.26,25.17,25.17,1011,58,1.47,209,1.34,5,10000.0,0.0,0.0,0,Clear,clear sky,n
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-28 09:00:00,25.05,25.13,25.05,25.05,1010,58,1.59,189,1.61,0,10000.0,0.0,0.0,0,Clear,clear sky,n
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-28 12:00:00,24.03,24.08,24.03,24.03,1009,61,1.13,217,0.86,0,10000.0,0.0,0.0,0,Clear,clear sky,n
2026-07-23 17:31:04.653759+00:00,"Los Angeles,US",US,2026-07-28 15:00:00,25.57,25.62,25.57,25.57,1009,55,1.17,200,0.51,0,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-23 18:00:00,24.31,23.92,24.27,24.31,1022,43,2.48,88,2.91,1,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-23 21:00:00,24.6,24.16,24.6,25.18,1021,40,3.57,90,2.86,1,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-24 00:00:00,24.18,23.75,24.11,24.18,1021,42,1.64,164,3.45,21,10000.0,0.0,0.0,0,Clouds,few clouds,d
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-24 03:00:00,19.26,18.6,19.26,19.26,1021,52,2.21,241,3.74,100,10000.0,0.0,0.0,0,Clouds,overcast clouds,n
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-24 06:00:00,18.5,17.95,18.5,18.5,1021,59,1.49,215,1.8,100,10000.0,0.0,0.0,0,Clouds,overcast clouds,n
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-24 09:00:00,18.7,18.19,18.7,18.7,1021,60,1.17,245,1.56,100,10000.0,0.0,0.0,0,Clouds,overcast clouds,n
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-24 12:00:00,19.85,19.43,19.85,19.85,1021,59,1.44,211,2.05,100,10000.0,0.0,0.0,0,Clouds,overcast clouds,d
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-24 15:00:00,21.92,21.29,21.92,21.92,1021,43,2.12,171,2.65,98,10000.0,0.0,0.0,0,Clouds,overcast clouds,d
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-24 18:00:00,24.69,24.15,24.69,24.69,1019,36,2.12,155,3.13,78,10000.0,0.0,0.0,0,Clouds,broken clouds,d
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-24 21:00:00,25.75,25.4,25.75,25.75,1018,39,2.91,175,3.78,16,10000.0,0.0,0.0,0,Clouds,few clouds,d
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-25 00:00:00,25.18,24.98,25.18,25.18,1018,47,5.47,221,5.41,20,10000.0,0.0,0.0,0,Clouds,few clouds,d
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-25 03:00:00,19.87,19.74,19.87,19.87,1019,70,2.48,212,5.23,0,10000.0,0.0,0.0,0,Clear,clear sky,n
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-25 06:00:00,19.29,19.29,19.29,19.29,1017,77,2.76,200,6.77,1,10000.0,0.0,0.0,0,Clear,clear sky,n
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-25 09:00:00,19.92,19.69,19.92,19.92,1017,66,2.66,196,6.84,46,10000.0,0.0,0.0,0,Clouds,scattered clouds,n
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-25 12:00:00,19.99,19.79,19.99,19.99,1017,67,3.01,201,6.66,70,10000.0,0.2,0.15,0,Rain,light rain,d
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-25 15:00:00,22.95,23.0,22.95,22.95,1016,65,3.67,207,6.92,100,10000.0,0.88,0.57,0,Rain,light rain,d
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-25 18:00:00,26.58,26.58,26.58,26.58,1016,61,4.7,223,6.11,96,10000.0,0.59,0.0,0,Clouds,overcast clouds,d
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-25 21:00:00,27.38,28.93,27.38,27.38,1014,64,4.02,214,5.85,80,10000.0,0.0,0.0,0,Clouds,broken clouds,d
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-26 00:00:00,25.79,26.46,25.79,25.79,1012,78,3.79,212,7.49,80,10000.0,0.0,0.0,0,Clouds,broken clouds,d
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-26 03:00:00,24.63,25.5,24.63,24.63,1012,90,2.62,200,7.19,100,10000.0,0.0,0.0,0,Clouds,overcast clouds,n
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-26 06:00:00,24.04,24.93,24.04,24.04,1012,93,2.0,205,5.83,100,10000.0,0.2,0.15,0,Rain,light rain,n
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-26 09:00:00,23.72,24.68,23.72,23.72,1012,97,2.45,239,8.09,100,10000.0,0.27,0.27,0,Rain,light rain,n
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-26 12:00:00,23.77,24.74,23.77,23.77,1011,97,3.21,237,7.14,99,10000.0,0.31,0.25,0,Rain,light rain,d
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-26 15:00:00,30.5,33.37,30.5,30.5,1011,58,2.58,256,4.06,71,10000.0,0.0,0.0,0,Clouds,broken clouds,d
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-26 18:00:00,35.23,40.05,35.23,35.23,1009,47,3.79,229,5.72,63,10000.0,0.0,0.0,0,Clouds,broken clouds,d
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-26 21:00:00,35.67,41.46,35.67,35.67,1007,48,5.82,239,8.28,100,10000.0,0.0,0.0,0,Clouds,overcast clouds,d
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-27 00:00:00,28.81,34.42,28.81,28.81,1008,81,2.23,26,7.92,76,10000.0,0.99,3.62,0,Rain,moderate rain,d
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-27 03:00:00,23.75,24.66,23.75,23.75,1008,95,3.53,168,9.28,97,10000.0,1.0,8.62,0,Rain,moderate rain,n
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-27 06:00:00,23.83,24.7,23.83,23.83,1007,93,3.46,203,10.54,99,10000.0,0.8,0.0,0,Clouds,overcast clouds,n
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-27 09:00:00,24.64,25.59,24.64,24.64,1005,93,4.7,234,14.36,100,10000.0,0.0,0.0,0,Clouds,overcast clouds,n
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-27 12:00:00,25.27,26.05,25.27,25.27,1005,84,2.07,226,3.24,89,10000.0,0.0,0.0,0,Clouds,overcast clouds,d
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-27 15:00:00,29.74,31.29,29.74,29.74,1005,54,3.83,259,5.82,2,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-27 18:00:00,33.95,36.14,33.95,33.95,1004,43,1.71,237,3.81,1,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-27 21:00:00,34.32,37.75,34.32,34.32,1002,46,1.35,225,3.16,0,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-28 00:00:00,30.54,34.12,30.54,30.54,1002,61,0.78,347,2.26,1,10000.0,0.2,0.13,0,Rain,light rain,d
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-28 03:00:00,26.19,26.19,26.19,26.19,1004,72,1.9,47,3.12,5,10000.0,0.74,0.65,0,Rain,light rain,n
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-28 06:00:00,24.48,25.18,24.48,24.48,1004,84,2.44,28,3.78,7,10000.0,0.57,0.12,0,Rain,light rain,n
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-28 09:00:00,23.21,23.81,23.21,23.21,1004,85,1.79,19,3.04,2,10000.0,0.0,0.0,0,Clear,clear sky,n
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-28 12:00:00,23.26,23.7,23.26,23.26,1005,79,3.42,357,5.77,10,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:05.860843+00:00,"Chicago,US",US,2026-07-28 15:00:00,27.02,27.96,27.02,27.02,1006,58,4.3,17,6.2,23,10000.0,0.0,0.0,0,Clouds,few clouds,d
2026-07-23 17:31:07.065972+00:00,"Houston,US",US,2026-07-23 18:00:00,30.32,37.32,30.32,30.68,1010,77,7.31,24,12.23,100,10000.0,0.0,0.0,0,Clouds,overcast clouds,d
2026-07-23 17:31:07.065972+00:00,"Houston,US",US,2026-07-23 21:00:00,31.28,38.28,31.28,33.19,1009,71,10.34,54,14.49,95,10000.0,0.0,0.0,0,Clouds,overcast clouds,d
2026-07-23 17:31:07.065972+00:00,"Houston,US",US,2026-07-24 00:00:00,30.92,37.92,30.92,31.22,1009,77,5.42,110,8.7,95,10000.0,0.41,0.56,0,Rain,light rain,d
2026-07-23 17:31:07.065972+00:00,"Houston,US",US,2026-07-24 03:00:00,28.32,32.57,28.32,28.32,1013,78,5.22,153,10.69,100,10000.0,0.96,0.4,0,Rain,light rain,n
2026-07-23 17:31:07.065972+00:00,"Houston,US",US,2026-07-24 06:00:00,26.2,26.2,26.2,26.2,1015,72,3.62,144,8.66,91,10000.0,0.0,0.0,0,Clouds,overcast clouds,n
2026-07-23 17:31:07.065972+00:00,"Houston,US",US,2026-07-24 09:00:00,26.23,26.23,26.23,26.23,1014,76,3.5,157,8.84,0,10000.0,0.0,0.0,0,Clear,clear sky,n
2026-07-23 17:31:07.065972+00:00,"Houston,US",US,2026-07-24 12:00:00,25.94,26.57,25.94,25.94,1015,76,2.58,154,8.09,0,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:07.065972+00:00,"Houston,US",US,2026-07-24 15:00:00,31.21,34.79,31.21,31.21,1017,58,4.39,161,6.23,6,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:07.065972+00:00,"Houston,US",US,2026-07-24 18:00:00,34.61,36.5,34.61,34.61,1016,40,5.42,157,6.19,13,10000.0,0.0,0.0,0,Clouds,few clouds,d
2026-07-23 17:31:07.065972+00:00,"Houston,US",US,2026-07-24 21:00:00,35.03,36.41,35.03,35.03,1015,37,5.88,153,5.38,3,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:07.065972+00:00,"Houston,US",US,2026-07-25 00:00:00,33.44,37.51,33.44,33.44,1016,51,5.56,153,5.0,5,10000.0,0.0,0.0,0,Clear,clear sky,d
2026-07-23 17:31:07.065972+00:00,"Houston,US",US,2026-07-25 03:00:00,29.74,33.75,29.74,29.74,1017,67,4.38,153,6.19,11,10000.0,0.0,0.0,0,Clouds,few clouds,n
2026-07-23 17:31:07.065972+00:00,"Houston,US",US,2026-07-25 06:00:00,27.63,30.2,27.63,27.63,1017,72,3.26,171,6.53,45,10000.0,0.0,0.0,0,Clouds,scattered clouds,n
2026-07-23 17:31:07.065972+00:00,"Houston,US",US,2026-07-25 09:00:00,27.17,29.62,27.17,27.17,1017,75,2.17,181,5.79,24,10000.0,0.0,0.0,0,Clouds,few clouds,n
