fetch_timestamp,city,country,lat,lon,forecast_datetime,temp_c,feels_like_c,temp_min_c,temp_max_c,pressure,humidity,wind_speed,wind_deg,wind_gust,clouds_pct,visibility,pop,rain_3h_mm,weather_main,weather_description,part_of_day,hour,day_of_week,is_weekend,month,temp_range_c,feels_like_delta_c,is_raining,is_snowing,is_daytime,temp_category,temp_rolling_avg_9h
2026-07-28 14:03:29.047438+00:00,"Boston,US",US,42.3584,-71.0598,2026-08-02 12:00:00,20.59,20.77,20.59,20.59,1017,79,1.23,209,1.87,24,10000.0,0.0,0.0,Clouds,few clouds,d,12,Sunday,True,8,0.0,0.17999999999999972,False,False,True,warm,18.503333333333334
2026-07-28 16:40:04.128380+00:00,"Boston,US",US,42.3584,-71.0598,2026-08-02 15:00:00,24.01,24.45,24.01,24.01,1016,76,0.94,172,2.95,99,10000.0,0.0,0.0,Clouds,overcast clouds,d,15,Sunday,True,8,0.0,0.4399999999999977,False,False,True,warm,20.563333333333336
2026-07-28 19:20:51.605240+00:00,"Boston,US",US,42.3584,-71.0598,2026-08-02 18:00:00,27.58,27.77,27.58,27.58,1015,47,2.08,116,2.83,13,10000.0,0.0,0.0,Clouds,few clouds,d,18,Sunday,True,8,0.0,0.19000000000000128,False,False,True,warm,24.060000000000002
2026-07-28 22:03:36.557958+00:00,"Boston,US",US,42.3584,-71.0598,2026-08-02 21:00:00,26.52,26.52,26.52,26.52,1014,53,2.66,150,4.62,10,10000.0,0.0,0.0,Clear,clear sky,d,21,Sunday,True,8,0.0,0.0,False,False,True,warm,26.036666666666665
2026-07-29 02:29:55.254569+00:00,"Boston,US",US,42.3584,-71.0598,2026-08-03 00:00:00,23.08,23.19,23.08,23.08,1015,67,3.8,188,9.42,45,10000.0,0.0,0.0,Clouds,scattered clouds,d,0,Monday,False,8,0.0,0.11000000000000298,False,False,True,warm,25.726666666666663
2026-07-29 05:51:24.872430+00:00,"Boston,US",US,42.3584,-71.0598,2026-08-03 03:00:00,19.81,20.14,19.81,19.81,1016,88,2.21,163,6.47,95,10000.0,0.0,0.0,Clouds,overcast clouds,n,3,Monday,False,8,0.0,0.33000000000000185,False,False,False,mild,23.136666666666667
2026-07-29 08:38:30.081285+00:00,"Boston,US",US,42.3584,-71.0598,2026-08-03 06:00:00,19.65,20.23,19.65,19.65,1014,98,0.93,177,1.29,100,10000.0,1.0,1.08,Rain,light rain,n,6,Monday,False,8,0.0,0.5800000000000018,True,False,False,mild,20.846666666666668
2026-07-29 11:25:19.605549+00:00,"Boston,US",US,42.3584,-71.0598,2026-08-03 09:00:00,19.92,20.45,19.92,19.92,1013,95,0.88,248,1.02,100,10000.0,1.0,0.96,Rain,light rain,n,9,Monday,False,8,0.0,0.5299999999999976,True,False,False,mild,19.793333333333333
2026-07-29 14:06:57.250623+00:00,"Boston,US",US,42.3584,-71.0598,2026-08-03 12:00:00,21.84,22.64,21.84,21.84,1012,98,3.09,179,10.77,98,9539.0,1.0,3.03,Rain,moderate rain,d,12,Monday,False,8,0.0,0.8000000000000007,True,False,True,warm,20.47
2026-07-29 16:21:06.928661+00:00,"Boston,US",US,42.3584,-71.0598,2026-08-03 15:00:00,22.19,22.97,22.19,22.19,1012,96,3.91,193,11.79,100,10000.0,1.0,1.29,Rain,light rain,d,15,Monday,False,8,0.0,0.7799999999999976,True,False,True,warm,21.316666666666666
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-24 00:00:00,17.2,16.67,17.2,17.42,1023,65,1.82,202,2.5,0,10000.0,0.0,0.0,Clear,clear sky,d,0,Friday,False,7,0.22000000000000242,-0.5299999999999976,False,False,True,mild,17.2
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-24 03:00:00,18.33,17.73,18.33,20.58,1022,58,1.67,118,1.89,0,10000.0,0.0,0.0,Clear,clear sky,d,3,Friday,False,7,2.25,-0.5999999999999979,False,False,True,mild,17.765
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-24 06:00:00,18.03,17.43,18.03,18.45,1022,59,5.65,119,6.05,7,10000.0,0.0,0.0,Clear,clear sky,d,6,Friday,False,7,0.41999999999999815,-0.6000000000000014,False,False,True,mild,17.853333333333335
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-24 09:00:00,12.62,11.48,12.62,12.62,1024,59,4.34,124,9.35,17,10000.0,0.0,0.0,Clouds,few clouds,n,9,Friday,False,7,0.0,-1.1399999999999988,False,False,False,mild,16.326666666666664
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-24 12:00:00,12.33,11.19,12.33,12.33,1025,60,2.81,175,8.48,9,10000.0,0.0,0.0,Clear,clear sky,n,12,Friday,False,7,0.0,-1.1400000000000006,False,False,False,mild,14.326666666666668
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-24 15:00:00,8.16,6.81,8.16,8.16,1025,71,2.28,223,4.93,1,10000.0,0.0,0.0,Clear,clear sky,n,15,Friday,False,7,0.0,-1.3500000000000005,False,False,False,cold,11.036666666666667
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-24 18:00:00,7.66,6.23,7.66,7.66,1024,74,2.27,228,4.62,1,10000.0,0.0,0.0,Clear,clear sky,n,18,Friday,False,7,0.0,-1.4299999999999997,False,False,False,cold,9.383333333333335
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-24 21:00:00,7.71,6.34,7.71,7.71,1026,76,2.21,229,4.68,0,10000.0,0.0,0.0,Clear,clear sky,d,21,Friday,False,7,0.0,-1.37,False,False,True,cold,7.843333333333334
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-25 00:00:00,16.5,15.49,16.5,16.5,1026,49,2.05,209,2.57,0,10000.0,0.0,0.0,Clear,clear sky,d,0,Saturday,True,7,0.0,-1.0099999999999998,False,False,True,mild,10.623333333333333
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-25 03:00:00,20.12,19.21,20.12,20.12,1023,39,0.24,185,0.7,0,10000.0,0.0,0.0,Clear,clear sky,d,3,Saturday,True,7,0.0,-0.9100000000000001,False,False,True,warm,14.776666666666666
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-25 06:00:00,19.33,18.44,19.33,19.33,1022,43,2.04,45,2.05,0,10000.0,0.0,0.0,Clear,clear sky,d,6,Saturday,True,7,0.0,-0.889999999999997,False,False,True,mild,18.650000000000002
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-25 09:00:00,12.11,11.1,12.11,12.11,1023,66,1.74,12,4.48,0,10000.0,0.0,0.0,Clear,clear sky,n,9,Saturday,True,7,0.0,-1.0099999999999998,False,False,False,mild,17.186666666666667
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-25 12:00:00,12.71,11.97,12.71,12.71,1024,74,1.43,318,2.16,0,10000.0,0.0,0.0,Clear,clear sky,n,12,Saturday,True,7,0.0,-0.7400000000000002,False,False,False,mild,14.716666666666667
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-25 15:00:00,12.6,11.9,12.6,12.6,1023,76,1.9,241,3.0,0,10000.0,0.0,0.0,Clear,clear sky,n,15,Saturday,True,7,0.0,-0.6999999999999993,False,False,False,mild,12.473333333333334
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-25 18:00:00,11.01,9.99,11.01,11.01,1023,70,2.12,234,4.09,0,10000.0,0.0,0.0,Clear,clear sky,n,18,Saturday,True,7,0.0,-1.0199999999999996,False,False,False,mild,12.106666666666667
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-25 21:00:00,10.26,8.88,10.26,10.26,1024,59,2.01,238,4.1,0,10000.0,0.0,0.0,Clear,clear sky,d,21,Saturday,True,7,0.0,-1.379999999999999,False,False,True,mild,11.29
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-26 00:00:00,16.62,15.3,16.62,16.62,1025,37,2.09,229,2.67,0,10000.0,0.0,0.0,Clear,clear sky,d,0,Sunday,True,7,0.0,-1.3200000000000003,False,False,True,mild,12.63
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-26 03:00:00,21.05,19.97,21.05,21.05,1022,29,0.37,182,1.19,0,10000.0,0.0,0.0,Clear,clear sky,d,3,Sunday,True,7,0.0,-1.0800000000000018,False,False,True,warm,15.976666666666668
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-26 06:00:00,19.66,18.65,19.66,19.66,1022,37,2.54,70,2.4,0,10000.0,0.0,0.0,Clear,clear sky,d,6,Sunday,True,7,0.0,-1.0100000000000016,False,False,True,mild,19.110000000000003
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-26 09:00:00,15.58,14.97,15.58,15.58,1024,68,1.15,80,3.15,0,10000.0,0.0,0.0,Clear,clear sky,n,9,Sunday,True,7,0.0,-0.6099999999999994,False,False,False,mild,18.763333333333332
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-26 12:00:00,14.23,13.59,14.23,14.23,1025,72,0.59,222,0.73,0,10000.0,0.0,0.0,Clear,clear sky,n,12,Sunday,True,7,0.0,-0.6400000000000006,False,False,False,mild,16.49
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-26 15:00:00,12.56,11.96,12.56,12.56,1025,80,1.94,219,3.09,0,10000.0,0.0,0.0,Clear,clear sky,n,15,Sunday,True,7,0.0,-0.5999999999999996,False,False,False,mild,14.123333333333335
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-26 18:00:00,11.68,10.99,11.68,11.68,1024,80,2.05,223,3.64,15,10000.0,0.0,0.0,Clouds,few clouds,n,18,Sunday,True,7,0.0,-0.6899999999999995,False,False,False,mild,12.823333333333332
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-26 21:00:00,10.87,10.0,10.87,10.87,1027,76,2.0,229,3.76,14,10000.0,0.0,0.0,Clouds,few clouds,d,21,Sunday,True,7,0.0,-0.8699999999999992,False,False,True,mild,11.703333333333333
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-27 00:00:00,17.25,16.41,17.25,17.25,1027,53,1.98,191,2.68,7,10000.0,0.0,0.0,Clear,clear sky,d,0,Monday,False,7,0.0,-0.8399999999999999,False,False,True,mild,13.266666666666666
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-27 03:00:00,20.55,19.78,20.55,20.55,1024,43,1.81,105,2.81,14,10000.0,0.0,0.0,Clouds,few clouds,d,3,Monday,False,7,0.0,-0.7699999999999996,False,False,True,warm,16.223333333333333
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-27 06:00:00,18.31,17.71,18.31,18.31,1024,58,3.67,119,3.93,45,10000.0,0.0,0.0,Clouds,scattered clouds,d,6,Monday,False,7,0.0,-0.5999999999999979,False,False,True,mild,18.703333333333333
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-27 09:00:00,15.82,15.36,15.82,15.82,1025,73,2.35,126,7.44,80,10000.0,0.44,0.26,Rain,light rain,n,9,Monday,False,7,0.0,-0.46000000000000085,True,False,False,mild,18.22666666666667
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-27 12:00:00,14.35,14.03,14.35,14.35,1025,84,1.47,179,4.12,60,10000.0,0.5,0.52,Rain,light rain,n,12,Monday,False,7,0.0,-0.3200000000000003,True,False,False,mild,16.16
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-27 15:00:00,13.35,12.93,13.35,13.35,1025,84,1.77,209,2.93,71,10000.0,0.75,0.51,Rain,light rain,n,15,Monday,False,7,0.0,-0.41999999999999993,True,False,False,mild,14.506666666666668
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-27 18:00:00,11.55,10.95,11.55,11.55,1024,84,1.84,228,3.01,42,10000.0,0.42,0.0,Clouds,scattered clouds,n,18,Monday,False,7,0.0,-0.6000000000000014,False,False,False,mild,13.083333333333334
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-27 21:00:00,11.14,10.53,11.14,11.14,1025,85,1.95,231,3.47,5,10000.0,0.0,0.0,Clear,clear sky,d,21,Monday,False,7,0.0,-0.6100000000000012,False,False,True,mild,12.013333333333335
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-28 00:00:00,17.58,16.91,17.58,17.58,1025,58,1.83,201,2.8,5,10000.0,0.0,0.0,Clear,clear sky,d,0,Tuesday,False,7,0.0,-0.6699999999999982,False,False,True,mild,13.423333333333334
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-28 03:00:00,21.42,20.82,21.42,21.42,1022,46,1.73,100,2.14,6,10000.0,0.0,0.0,Clear,clear sky,d,3,Tuesday,False,7,0.0,-0.6000000000000014,False,False,True,warm,16.713333333333335
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-28 06:00:00,19.99,19.45,19.99,19.99,1021,54,3.43,77,2.99,13,10000.0,0.0,0.0,Clouds,few clouds,d,6,Tuesday,False,7,0.0,-0.5399999999999991,False,False,True,mild,19.663333333333334
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-28 09:00:00,16.41,16.22,16.41,16.41,1022,81,1.07,82,2.3,29,10000.0,0.32,0.19,Rain,light rain,n,9,Tuesday,False,7,0.0,-0.19000000000000128,True,False,False,mild,19.273333333333337
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-28 12:00:00,14.91,14.73,14.91,14.91,1022,87,0.32,55,0.77,26,10000.0,0.0,0.0,Clouds,scattered clouds,n,12,Tuesday,False,7,0.0,-0.17999999999999972,False,False,False,mild,17.103333333333335
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-28 15:00:00,13.87,13.66,13.87,13.87,1022,90,1.16,238,1.17,10,10000.0,0.0,0.0,Clear,clear sky,n,15,Tuesday,False,7,0.0,-0.20999999999999908,False,False,False,mild,15.063333333333334
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-28 18:00:00,13.03,12.74,13.03,13.03,1021,90,1.53,236,1.64,8,10000.0,0.0,0.0,Clear,clear sky,n,18,Tuesday,False,7,0.0,-0.28999999999999915,False,False,False,mild,13.936666666666667
2026-07-23 23:39:06.973162+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-28 21:00:00,12.6,12.24,12.6,12.6,1022,89,1.41,233,1.83,9,10000.0,0.0,0.0,Clear,clear sky,d,21,Tuesday,False,7,0.0,-0.35999999999999943,False,False,True,mild,13.166666666666666
2026-07-24 02:34:45.802034+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-29 00:00:00,18.42,17.54,18.42,18.42,1022,47,2.67,247,4.01,2,10000.0,0.0,0.0,Clear,clear sky,d,0,Wednesday,False,7,0.0,-0.8800000000000026,False,False,True,mild,14.683333333333335
2026-07-24 05:51:02.563311+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-29 03:00:00,22.21,21.3,22.21,22.21,1019,31,2.03,238,3.17,1,10000.0,0.0,0.0,Clear,clear sky,d,3,Wednesday,False,7,0.0,-0.9100000000000001,False,False,True,warm,17.743333333333336
2026-07-24 08:27:14.617128+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-29 06:00:00,21.15,20.05,21.15,21.15,1018,28,2.25,127,2.26,0,10000.0,0.0,0.0,Clear,clear sky,d,6,Wednesday,False,7,0.0,-1.0999999999999979,False,False,True,warm,20.593333333333334
2026-07-24 11:04:48.561198+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-29 09:00:00,16.5,15.9,16.5,16.5,1021,65,2.09,115,7.77,0,10000.0,0.0,0.0,Clear,clear sky,n,9,Wednesday,False,7,0.0,-0.5999999999999996,False,False,False,mild,19.953333333333333
2026-07-24 13:43:51.119249+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-29 12:00:00,15.02,14.48,15.02,15.02,1022,73,2.06,224,3.37,0,10000.0,0.0,0.0,Clear,clear sky,n,12,Wednesday,False,7,0.0,-0.5399999999999991,False,False,False,mild,17.55666666666667
2026-07-24 16:42:40.294196+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-29 15:00:00,13.17,12.79,13.17,13.17,1023,86,1.91,223,4.15,42,10000.0,0.79,0.45,Rain,light rain,n,15,Wednesday,False,7,0.0,-0.3800000000000008,True,False,False,mild,14.896666666666667
2026-07-24 19:24:53.246892+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-29 18:00:00,11.56,10.73,11.56,11.56,1022,75,2.27,228,5.09,0,10000.0,0.0,0.0,Clear,clear sky,n,18,Wednesday,False,7,0.0,-0.8300000000000001,False,False,False,mild,13.25
2026-07-24 22:05:18.691459+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-29 21:00:00,10.86,9.88,10.86,10.86,1024,72,2.08,233,4.27,0,10000.0,0.0,0.0,Clear,clear sky,d,21,Wednesday,False,7,0.0,-0.9799999999999986,False,False,True,mild,11.863333333333335
2026-07-25 02:33:16.311963+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-30 00:00:00,16.32,15.23,16.32,16.32,1024,47,2.22,206,3.53,1,10000.0,0.0,0.0,Clear,clear sky,d,0,Thursday,False,7,0.0,-1.0899999999999999,False,False,True,mild,12.913333333333332
2026-07-25 05:44:05.011690+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-30 03:00:00,20.16,19.35,20.16,20.16,1021,43,1.31,127,1.1,7,10000.0,0.0,0.0,Clear,clear sky,d,3,Thursday,False,7,0.0,-0.8099999999999987,False,False,True,warm,15.780000000000001
2026-07-25 08:06:10.161919+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-30 06:00:00,17.71,16.35,17.71,17.71,1020,31,3.38,72,2.66,0,10000.0,0.0,0.0,Clear,clear sky,d,6,Thursday,False,7,0.0,-1.3599999999999994,False,False,True,mild,18.063333333333333
2026-07-25 10:27:48.179067+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-30 09:00:00,14.1,12.9,14.1,14.1,1023,51,2.79,117,7.55,0,10000.0,0.0,0.0,Clear,clear sky,n,9,Thursday,False,7,0.0,-1.1999999999999993,False,False,False,mild,17.323333333333334
2026-07-25 13:24:22.276771+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-30 12:00:00,12.76,11.66,12.76,12.76,1025,60,1.69,181,4.16,0,10000.0,0.0,0.0,Clear,clear sky,n,12,Thursday,False,7,0.0,-1.0999999999999996,False,False,False,mild,14.856666666666667
2026-07-25 16:05:09.747553+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-30 15:00:00,10.84,9.55,10.84,10.84,1025,60,2.09,223,3.83,0,10000.0,0.0,0.0,Clear,clear sky,n,15,Thursday,False,7,0.0,-1.2899999999999991,False,False,False,mild,12.566666666666668
2026-07-25 19:06:45.648169+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-30 18:00:00,9.79,8.69,9.79,9.79,1025,70,2.34,228,5.03,0,10000.0,0.0,0.0,Clear,clear sky,n,18,Thursday,False,7,0.0,-1.0999999999999996,False,False,False,cold,11.13
2026-07-25 21:56:39.972078+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-30 21:00:00,9.2,8.05,9.2,9.2,1027,72,2.26,234,4.54,0,10000.0,0.0,0.0,Clear,clear sky,d,21,Thursday,False,7,0.0,-1.1499999999999986,False,False,True,cold,9.943333333333333
2026-07-26 02:40:11.297119+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-31 00:00:00,16.51,15.42,16.51,16.51,1028,46,2.79,174,4.41,30,10000.0,0.0,0.0,Clouds,scattered clouds,d,0,Friday,False,7,0.0,-1.0900000000000016,False,False,True,mild,11.833333333333334
2026-07-26 06:05:19.987101+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-31 03:00:00,20.11,19.06,20.11,20.11,1025,34,2.08,150,2.91,0,10000.0,0.0,0.0,Clear,clear sky,d,3,Friday,False,7,0.0,-1.0500000000000007,False,False,True,warm,15.273333333333333
2026-07-26 10:45:51.268763+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-31 06:00:00,19.06,17.88,19.06,19.06,1023,33,1.15,109,2.24,0,10000.0,0.0,0.0,Clear,clear sky,d,6,Friday,False,7,0.0,-1.1799999999999997,False,False,True,mild,18.560000000000002
2026-07-26 10:45:51.268763+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-31 09:00:00,14.85,13.91,14.85,14.85,1026,58,1.6,105,6.46,0,10000.0,0.0,0.0,Clear,clear sky,n,9,Friday,False,7,0.0,-0.9399999999999995,False,False,False,mild,18.006666666666664
2026-07-26 13:20:03.107913+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-31 12:00:00,14.23,13.22,14.23,14.23,1028,58,2.7,160,9.73,1,10000.0,0.0,0.0,Clear,clear sky,n,12,Friday,False,7,0.0,-1.0099999999999998,False,False,False,mild,16.046666666666667
2026-07-26 16:02:00.637762+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-31 15:00:00,12.12,11.03,12.12,12.12,1028,63,2.32,229,4.8,3,10000.0,0.0,0.0,Clear,clear sky,n,15,Friday,False,7,0.0,-1.0899999999999999,False,False,False,mild,13.733333333333334
2026-07-26 19:09:59.318919+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-31 18:00:00,10.58,9.63,10.58,10.58,1028,74,2.26,227,5.29,0,10000.0,0.0,0.0,Clear,clear sky,n,18,Friday,False,7,0.0,-0.9499999999999993,False,False,False,mild,12.31
2026-07-26 22:00:17.873770+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-07-31 21:00:00,10.05,9.17,10.05,10.05,1029,79,2.36,232,5.44,1,10000.0,0.0,0.0,Clear,clear sky,d,21,Friday,False,7,0.0,-0.8800000000000008,False,False,True,mild,10.916666666666666
2026-07-27 02:48:37.281025+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-08-01 00:00:00,16.26,15.51,16.26,16.26,1030,60,2.91,173,5.85,6,10000.0,0.0,0.0,Clear,clear sky,d,0,Saturday,True,8,0.0,-0.7500000000000018,False,False,True,mild,12.296666666666667
2026-07-27 06:30:54.958556+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-08-01 03:00:00,17.5,16.95,17.5,17.5,1028,63,3.1,134,4.84,99,10000.0,0.17,0.0,Clouds,overcast clouds,d,3,Saturday,True,8,0.0,-0.5500000000000007,False,False,True,mild,14.603333333333333
2026-07-27 06:30:54.958556+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-08-01 06:00:00,17.19,16.74,17.19,17.19,1027,68,3.39,120,5.98,96,10000.0,0.58,0.66,Rain,light rain,d,6,Saturday,True,8,0.0,-0.45000000000000284,True,False,True,mild,16.983333333333334
2026-07-27 12:23:52.021100+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-08-01 09:00:00,14.34,13.66,14.34,14.34,1029,70,2.29,178,5.87,16,10000.0,0.13,0.0,Clouds,few clouds,n,9,Saturday,True,8,0.0,-0.6799999999999997,False,False,False,mild,16.343333333333334
2026-07-27 12:23:52.021100+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-08-01 12:00:00,12.81,12.13,12.81,12.81,1030,76,2.32,198,5.79,17,10000.0,0.0,0.0,Clouds,few clouds,n,12,Saturday,True,8,0.0,-0.6799999999999997,False,False,False,mild,14.780000000000001
2026-07-27 16:58:12.094692+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-08-01 15:00:00,13.47,13.22,13.47,13.47,1028,90,2.53,201,6.93,93,10000.0,0.92,0.63,Rain,light rain,n,15,Saturday,True,8,0.0,-0.25,True,False,False,mild,13.540000000000001
2026-07-27 19:27:24.511866+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-08-01 18:00:00,13.21,12.83,13.21,13.21,1026,86,1.65,213,3.28,86,10000.0,0.25,0.12,Rain,light rain,n,18,Saturday,True,8,0.0,-0.3800000000000008,True,False,False,mild,13.163333333333336
2026-07-27 22:07:14.632481+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-08-01 21:00:00,12.21,11.76,12.21,12.21,1028,87,1.88,208,3.65,65,10000.0,0.0,0.0,Clouds,broken clouds,d,21,Saturday,True,8,0.0,-0.45000000000000107,False,False,True,mild,12.963333333333333
2026-07-28 02:27:15.403958+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-08-02 00:00:00,14.08,13.35,14.08,14.08,1031,69,2.03,209,3.42,100,10000.0,0.36,0.18,Rain,light rain,d,0,Sunday,True,8,0.0,-0.7300000000000004,True,False,True,mild,13.16666666666667
2026-07-28 05:47:07.307288+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-08-02 03:00:00,17.03,16.2,17.03,17.03,1029,54,2.1,196,4.33,95,10000.0,0.13,0.0,Clouds,overcast clouds,d,3,Sunday,True,8,0.0,-0.8300000000000018,False,False,True,mild,14.440000000000003
2026-07-28 08:33:29.208154+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-08-02 06:00:00,15.52,15.19,15.52,15.52,1028,79,1.38,145,1.65,100,10000.0,0.69,0.42,Rain,light rain,d,6,Sunday,True,8,0.0,-0.33000000000000007,True,False,True,mild,15.543333333333337
2026-07-28 11:17:45.686142+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-08-02 09:00:00,14.4,14.04,14.4,14.4,1029,82,1.38,170,1.57,81,10000.0,0.0,0.0,Clouds,broken clouds,n,9,Sunday,True,8,0.0,-0.3600000000000012,False,False,False,mild,15.650000000000004
2026-07-28 14:05:17.069287+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-08-02 12:00:00,13.04,12.62,13.04,13.04,1029,85,1.58,203,1.74,62,10000.0,0.0,0.0,Clouds,broken clouds,n,12,Sunday,True,8,0.0,-0.41999999999999993,False,False,False,mild,14.320000000000002
2026-07-28 16:41:49.238691+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-08-02 15:00:00,12.68,12.04,12.68,12.68,1029,78,1.53,209,1.49,8,10000.0,0.0,0.0,Clear,clear sky,n,15,Sunday,True,8,0.0,-0.6400000000000006,False,False,False,mild,13.373333333333335
2026-07-28 19:22:36.777579+00:00,"Brisbane,AU",AU,-27.4679,153.0281,2026-08-02 18:00:00,11.4,10.66,11.4,11.4,1029,79,1.95,219,2.72,2,10000.0,0.0,0.0,Clear,clear sky,n,18,Sunday,True,8,0.0,-0.7400000000000002,False,False,False,mild,12.373333333333335
